unitid,year,f1b01,f1b02,f1b03,f1c011,f1d01,f2e011,f2b01,f2b04
154378,2017,6296354,5066728,1142563,18170952,42740810,,,
154396,2017,3656853,1185105,162470,8649315,24428828,,,
154572,2017,10254062,4035455,1559675,22064184,52331146,,,
154642,2017,2808972,49009,13601,5138661,15736198,,,
154697,2017,12246081,1802700,0,17904696,41270075,,,
154800,2017,18140257,1026186,0,21933403,76494663,,,
154907,2017,3506243,500355,767423,7360495,17055052,,,
154925,2017,4857690,171409,847881,8820237,22422527,,,
154934,2017,3129165,528822,100378,5060806,19055915,,,
154952,2017,4345644,780544,212731,7417395,30300204,,,
154998,2017,2732416,1355495,80868,7272333,33228372,,,
155025,2017,35711175,1864059,888174,37006528,92137014,,,
155052,2017,2663520,588787,56682,3431029,7558555,,,
155061,2017,56961207,3951738,3313475,48265404,136570497,,,
155098,2017,3254119,2107003,597897,8470591,18513321,,,
155104,2017,2560398,1044097,236568,8750777,23884705,,,
155140,2017,294803,0,0,5524456,23108588,,,
155186,2017,1146004,5221758,2086793,5974478,22356580,,,
155195,2017,7989570,978708,172027,18562398,51600737,,,
155201,2017,1481924,699821,557224,4172886,14842871,,,
155210,2017,35362577,0,503749,75042500,195625269,,,
155292,2017,10604087,1246366,573114,30634220,73902579,,,
155317,2017,314335203,150323289,45569990,464419035,1343528849,,,
155399,2017,233580756,95931097,8167324,250446628,854821853,,,
155423,2017,2594127,1975,71914,9227871,,,,
155450,2017,1307558,637020,41380,4629806,12609851,,,
155487,2017,2012058,410398,535080,3621399,6436091,,,
155566,2017,4391757,1329034,1263690,5349692,20194674,,,
155593,2017,2677840,0,0,5665951,10682058,,,
155618,2017,1270969,0,0,3406769,7589215,,,
155681,2017,35375798,1742624,431387,42494300,111745397,,,
155715,2017,1442770,0,0,4181373,17135855,,,
155830,2017,735310,0,0,2635748,4710287,,,
155858,2017,2309461,1437603,429135,9185441,21640606,,,
156082,2017,31401178,0,7500,44385301,100631308,,,
156107,2017,8804078,2069418,198970,11337342,27030680,,,
156125,2017,97657573,32698640,6080340,72723213,301615104,,,
156231,2017,3789325,1929864,417730,9795566,,,,
156338,2017,5343821,1290035,455151,10749022,,,,
156392,2017,18761483,4373267,929725,26541348,,,,
156620,2017,94942980,21787959,23926919,128862583,318611658,,,
156648,2017,6820840,1795015,319162,15372240,,,,
156790,2017,3023996,3319002,436874,12084888,,,,
156851,2017,1493993,509468,232715,5332588,,,,
156860,2017,4107193,1603090,315400,8237027,,,,
156921,2017,14619740,4286366,1141850,24672370,,,,
157058,2017,10497944,17068959,2738465,10326102,67889808,,,
157085,2017,339665245,247158921,98044993,337798981,3323149499,,,
157289,2017,221626000,66938000,8613000,305101000,1109160000,,,
157304,2017,2924040,2750250,687807,10804004,,,,
157331,2017,3123130,2261392,301237,11499975,,,,
157386,2017,37618769,12236212,1240187,58111221,164040281,,,
157401,2017,72053962,4993405,1395807,84131636,213331244,,,
157438,2017,4846271,3390596,947368,12093046,,,,
157447,2017,103311000,3302000,3112000,85997000,253334000,,,
157483,2017,6511961,2475758,329669,16915895,,,,
157553,2017,2045257,1547447,788834,12435273,,,,
157711,2017,4600273,3592173,382184,17682025,,,,
157739,2017,1719147,3126207,907845,13720233,,,,
157854,2017,10153317,2275125,45840215,12919927,605708797,,,
157951,2017,138711613,315356,104951,137914117,352058339,,,
158088,2017,2258503,2098963,407099,6506380,14341706,,,
158431,2017,16440944,3468962,1857060,21628747,51032203,,,
158662,2017,39384390,5611133,1302965,49873539,124366945,,,
158884,2017,3357324,851082,639943,5712064,17419817,,,
159009,2017,26457357,5229718,860654,19390612,90782262,,,
159373,2017,54835388,37821005,11454988,231691786,615945832,,,
159382,2017,12832804,156538,301055,14185964,28172112,,,
159391,2017,341681192,110703829,56708009,320606898,1102388634,,,
159407,2017,6994811,117184,296767,10388413,19641355,,,
159416,2017,25314917,499497,3843458,20057845,47456261,,,
159647,2017,76040435,6822260,2688807,56014799,183905951,,,
159717,2017,41135138,732086,2646551,28727962,114984310,,,
159939,2017,57374406,6762902,16811893,50301991,161782703,,,
159966,2017,35146446,525884,963582,33658388,91066443,,,
159993,2017,57133231,5633434,8585468,48832689,136230938,,,
160010,2017,1809979,798495,84254,5582912,14348813,,,
160038,2017,48094675,1308620,3780866,48784815,104395517,,,
160481,2017,5488406,417788,516387,3804313,13937642,,,
160533,2017,0,0,0,0,8609187,,,
160579,2017,6730806,714880,87223,12961411,50170929,,,
160612,2017,70055613,8799006,3477524,71140460,181305765,,,
160621,2017,33516836,24784467,662949,32626759,130544717,,,
160630,2017,9989101,7970792,545008,10986400,54110457,,,
160649,2017,4252409,7864710,491624,4876952,34671195,,,
160658,2017,140967415,20518266,5270486,113281833,334088400,,,
160667,2017,5469276,1355641,428067,8523809,18831108,,,
160913,2017,2986807,1339426,726388,8091573,12439001,,,
161077,2017,2117872,2653024,1072325,10046624,23032468,,,
161138,2017,2231905,979723,997428,10550913,19060824,,,
161192,2017,3713629,1943525,841904,7663969,18042668,,,
161217,2017,14038000,1092000,2200000,17391000,48909000,,,
161226,2017,11373000,4595000,1814000,21832000,45594000,,,
161235,2017,6096000,629000,357000,6446000,17595000,,,
161244,2017,2265000,638000,329000,4567000,13878000,,,
161253,2017,101227000,34522000,6015000,94435000,368559000,,,
161280,2017,0,162000,5660000,0,36642000,,,
161299,2017,21315981,1806702,48163,11025801,49570385,,,
161341,2017,3396000,2007000,471000,6704000,19770000,,,
161484,2017,938414,556745,324700,5642710,13095533,,,
161545,2017,9381061,1926437,2809449,21572932,42525773,,,
161554,2017,49329000,7500000,11639000,53657000,164828000,,,
161581,2017,1366804,491191,178075,3242406,8734974,,,
161688,2017,6179445,0,0,13220714,33747678,,,
161767,2017,30224385,1281581,1274689,69091874,135368849,,,
161864,2017,5009104,3751484,1148625,33897057,68131306,,,
161873,2017,48869407,1708062,7114755,48737502,116699801,,,
162007,2017,24452479,8107069,2160857,38159947,148600103,,,
162104,2017,6440274,3608729,355115,13018748,33403899,,,
162122,2017,25390555,2207091,3104915,34501725,89906227,,,
162168,2017,4597226,1345591,1135335,10776261,27009540,,,
162283,2017,4999057,4925927,1833553,25961526,83093540,,,
162557,2017,16282538,1406058,1078437,31053135,65704908,,,
162584,2017,29560497,1602808,2727719,41397305,117801436,,,
162609,2017,2057675,272285,118987,5674480,17277820,,,
162690,2017,11407752,1914961,423067,16237402,45318951,,,
162706,2017,15800364,0,0,19361707,64693988,,,
162779,2017,30052210,0,0,59584655,134061873,,,
163204,2017,290943901,864048,2826772,102822742,402507195,,,
163259,2017,113034201,228388561,75553775,220813650,1152406981,,,
163268,2017,111635610,42271852,28857952,127958772,428093658,,,
163286,2017,498181450,358927492,46181309,521845823,2033139413,,,
163338,2017,15637811,9299334,8239139,46150679,116118365,,,
163426,2017,61156820,9804374,5035867,114734768,355123885,,,
163453,2017,50087192,27856954,1517695,65480283,263203869,,,
163657,2017,27336266,5506902,0,50357354,175273669,,,
163851,2017,58567448,1644955,2982046,64546150,187231404,,,
163912,2017,19005149,621747,170092,26021202,74917295,,,
164076,2017,137462407,2881701,3921905,140970321,430392469,,,
164146,2017,0,1714780,0,0,65317885,,,
164155,2017,0,10814044,0,181718491,,,,
164313,2017,4860710,950421,1188786,10442292,34615467,,,
164535,2017,656972,0,0,588815,,,,
164775,2017,4803877,774670,1764150,12159983,40221150,,,
165024,2017,90078676,1479661,5462689,70057550,201799470,,,
165033,2017,20149304,2369252,3377780,35521818,78251776,,,
165112,2017,30954658,4110388,4534301,38688617,102972902,,,
165194,2017,7091447,1532702,1778324,17015875,39169159,,,
165608,2017,468512,0,0,474538,,,,
165820,2017,36762378,935421,2570582,49013180,101105769,,,
165866,2017,35753779,348222,1474719,40548922,118287416,,,
165981,2017,6258972,938586,1544193,11213827,26381326,,,
166133,2017,13572707,1038257,4414825,25608145,68006963,,,
166513,2017,188711000,25271000,1997000,164295000,487185000,,,
166629,2017,374009000,90965000,20906000,469000558,1284968000,,,
166638,2017,186415000,34220000,11024000,196252000,457460000,,,
166647,2017,14119472,586526,1984252,17190123,43478469,,,
166665,2017,6461000,11316000,3818000,20417305,123086000,,,
166674,2017,23514892,199768,733352,25694821,73236063,,,
166692,2017,21701240,834182,849103,19301594,72360216,,,
166708,2017,21455272,183498724,31203552,67244676,980364842,,,
166823,2017,27446266,8706774,2120051,23076098,82778926,,,
166887,2017,22845375,4068757,7454731,34536523,79683666,,,
166957,2017,11270458,7444736,2080012,14166518,60238640,,,
167288,2017,9673008,736953,475295,18769368,50383632,,,
167312,2017,17862015,2143775,1878360,20668768,77543297,,,
167376,2017,14980541,1334818,1426282,27363078,73095612,,,
167525,2017,26379567,0,2145296,22274392,37869732,,,
167534,2017,22256660,1336080,5320478,38712266,76292294,,,
167631,2017,2410467,318434,1293795,10663453,46053424,,,
167729,2017,66892800,1669467,4861321,64462316,180329224,,,
167871,2017,338705,9721,0,660292,,,,
167905,2017,11884459,1581607,1581924,29867460,80197482,,,
167987,2017,77242000,8403000,6915000,94613000,258927000,,,
168263,2017,47364302,1026715,2676745,49052135,132994710,,,
168430,2017,36646529,7144353,1328165,44230008,103763942,,,
168607,2017,4079742,1323908,401017,7597588,18223299,,,
168883,2017,5353258,860492,42362,10604785,21718208,,,
169248,2017,218862587,7513164,1795906,179512545,532467179,,,
169275,2017,21774055,4062435,2368884,30751325,98634239,,,
169521,2017,24582161,3887150,281336,46892224,97177898,,,
169798,2017,173288530,7156173,929434,121355083,373563063,,,
169910,2017,122091696,2841934,382911,97951169,262255712,,,
169974,2017,2130156,710273,324597,3415477,13646210,,,
169992,2017,2882983,441922,362808,4461372,12898361,,,
170055,2017,41716877,4365077,1399765,64884502,154967379,,,
170082,2017,262777505,14108107,6087843,189261201,510500126,,,
170240,2017,23478168,2900706,7826521,61622489,111470936,,,
170444,2017,12878619,2636316,106877,24508022,50939478,,,
170541,2017,19729805,1142865,305664,37647938,81332607,,,
170550,2017,12329412,2022556,455736,22085445,52830396,,,
170587,2017,4134540,284481,15033,6136007,20784175,,,
170620,2017,6956627,1726710,600492,12781168,42320627,,,
170639,2017,14708760,1624793,141198,16713539,53026135,,,
170657,2017,30405367,3352561,2039964,58756755,141392042,,,
170790,2017,45215543,6670569,211401,74204695,160180038,,,
170976,2017,1079956000,936007000,10223000,1173332000,8981662000,,,
171100,2017,859117475,337022538,14165724,762111549,2954520086,,,
171128,2017,95869984,23906185,3686015,77228211,258661588,,,
171137,2017,88657000,3768000,711000,72710000,152777000,,,
171146,2017,71971000,2512000,471000,66624000,147788000,,,
171155,2017,12709849,1045683,46544,13745024,31725704,,,
171225,2017,7240565,821658,42300,15437138,37172717,,,
171234,2017,4121309,232593,331663,8251907,21079987,,,
171304,2017,13571655,521419,1280764,22271398,49736052,,,
171395,2017,4311272,202986,74601,8353450,21036350,,,
171456,2017,60310217,4509692,210757,49869295,161892477,,,
171483,2017,20387093,1291139,130380,24563687,60007824,,,
171535,2017,33089583,3384815,1391492,73495884,175103414,,,
171571,2017,208079780,7249699,1193652,139812879,357390753,,,
172051,2017,69422859,2718441,496716,55018468,148547861,,,
172200,2017,32585159,1340434,843385,47543255,103796257,,,
172291,2017,10469765,1115053,10960,16250664,34865938,,,
172307,2017,6633803,949962,74258,10680383,26288769,,,
172422,2017,6816,0,0,3809045,,,,
172617,2017,26826174,2619739,532118,61434904,127826050,,,
172635,2017,21487509,2458707,182922,54785469,155517036,,,
172644,2017,278606000,108557000,24006000,314100000,915527000,,,
172671,2017,1708660,146065,12304,5357183,17671298,,,
172699,2017,239409677,14273540,4153656,230936673,590189738,,,
172918,2017,7205000,0,0,14862000,26249000,,,
172954,2017,3955000,0,0,9390000,19070000,,,
172963,2017,18158000,0,0,27796000,59302000,,,
173063,2017,7380000,0,0,14191000,28048000,,,
173115,2017,2005000,0,0,4788000,8436000,,,
173124,2017,22297000,0,0,28023000,76160000,,,
173203,2017,7354000,0,0,15348000,36738000,,,
173416,2017,7851000,0,0,15663000,34140000,,,
173461,2017,14217000,0,0,23787000,42025000,,,
173559,2017,13353000,0,0,25501000,55455000,,,
173638,2017,6680000,0,0,14020000,31735000,,,
173708,2017,11572000,0,0,26750000,49903000,,,
173735,2017,5088000,0,0,11283000,17880000,,,
173799,2017,12008000,0,0,17591000,38655000,,,
173805,2017,2552000,0,0,5158000,14751000,,,
173911,2017,7853000,0,0,16753000,34543000,,,
173920,2017,86246000,0,0,95911000,231522000,,,
173993,2017,2126000,0,0,5727000,12655000,,,
174020,2017,31075000,0,0,33453000,86053000,,,
174066,2017,656910446,431466074,58390539,762960244,3271766719,,,
174075,2017,11390260,95159,26541,12597641,33778368,,,
174136,2017,12812000,0,0,27778000,67314000,,,
174233,2017,91636690,7007074,3159783,76210787,239369946,,,
174251,2017,8980112,926874,16268,16425595,46328524,,,
174358,2017,30444000,0,0,40370000,97198000,,,
174376,2017,12474000,0,0,22919000,47979000,,,
174428,2017,24421000,0,0,37198000,77497000,,,
174473,2017,7760000,0,0,16665000,30518000,,,
174570,2017,1365000,0,0,4147000,14696000,,,
174604,2017,695000,0,0,1324000,4436000,,,
174738,2017,13128000,0,0,24590000,52316000,,,
174756,2017,9882000,0,0,21921000,40667000,,,
174783,2017,62723000,0,0,85656000,200690000,,,
175041,2017,10638000,0,0,26460000,62501000,,,
175078,2017,14585000,0,0,19985000,51866000,,,
175157,2017,1504000,0,0,2711000,9804000,,,
175236,2017,10241000,0,0,23531000,40516000,,,
175263,2017,4725000,0,0,11634000,19863000,,,
175272,2017,43703000,0,0,58784000,143635000,,,
175315,2017,18833000,0,0,35013000,73801000,,,
175342,2017,10049681,14003258,527962,25370374,88851364,,,
175519,2017,0,5517883,2102476,13162321,31908407,,,
175573,2017,3032256,2357208,2622132,12393828,36307255,,,
175616,2017,17624390,2527863,1433969,26154405,70149412,,,
175643,2017,1024441,6978568,2043380,10514194,35439511,,,
175652,2017,6721126,1976243,5055508,18266394,57314325,,,
175786,2017,15337638,7540766,7252229,65825126,143397423,,,
175810,2017,7114305,1080880,4648195,24024490,54576561,,,
175829,2017,15306907,2426653,4834619,34930485,74863242,,,
175856,2017,47036551,37678789,994209,76380677,201430468,,,
175883,2017,3721793,995963,3956488,22340804,50174490,,,
175935,2017,4225985,1079476,2994958,16689455,41372731,,,
175999,2017,0,2477576,336088,0,74554519,,,
176008,2017,1508683,1450302,2567477,16298020,32703234,,,
176017,2017,266530482,86890194,25611780,332716369,2062887254,,,
176035,2017,14205746,29910,6143777,20145850,54263382,,,
176044,2017,4955898,6700191,10287,19394447,54715128,,,
176071,2017,25297723,2645022,6463392,50653411,127146152,,,
176080,2017,161788625,105088480,22710548,169360396,737071407,,,
176169,2017,2577553,2179661,3701713,19416897,38512433,,,
176178,2017,9015541,3019664,4801102,41619247,77569311,,,
176239,2017,2269500,1783479,6953835,21284888,51430582,,,
176354,2017,2059723,358895,1944604,9432249,26118525,,,
176372,2017,91255328,38421979,8971202,120594943,356088428,,,
176798,2017,575870,35688,649389,1206682,,,,
176965,2017,74447372,1974234,0,100160963,212420558,,,
176983,2017,266918,981870,532690,1953054,,,,
177056,2017,1228451,0,0,1367695,,,,
177135,2017,8240664,9548661,1925751,19330740,43501272,,,
177250,2017,4215520,1095545,2486546,8739496,28623259,,,
177436,2017,196588,0,63024,330483,,,,
177472,2017,19717015,4083318,3167166,42962547,87695496,,,
177551,2017,4826354,3007887,1574167,8799411,31848132,,,
177676,2017,7058116,0,0,16137446,43244183,,,
177870,2017,2580,0,0,65843,,,,
177940,2017,6765232,185281,29800,15012538,56594293,,,
177977,2017,7161469,554732,2340818,13501790,23070591,,,
177995,2017,24184015,13192593,6856234,53822881,140467827,,,
178217,2017,5149669,2165953,928871,10895924,30708803,,,
178341,2017,15065409,2464432,3514828,30482779,82819785,,,
178387,2017,23764111,522719,702677,39902515,69001361,,,
178396,2017,335355560,114508939,43685648,359260841,2526496615,,,
178402,2017,141574861,20545246,5582857,165855586,402000783,,,
178411,2017,87512576,16222790,2420897,104422996,248862371,,,
178420,2017,84905970,7136991,9244417,96478600,233195542,,,
178439,2017,0,0,0,6007890,174985733,,,
178448,2017,12914155,0,0,12787222,31902296,,,
178466,2017,936059,470866,397250,1909681,,,,
178615,2017,27001481,2409805,83502,55269391,123968676,,,
178624,2017,40668578,2647796,2857515,54427845,118523695,,,
178828,2017,274201,0,0,944224,,,,
179052,2017,548087,0,320774,831598,,,,
179238,2017,455470,6006,81214,408752,,,,
179308,2017,24376388,0,0,83198469,189190775,,,
179344,2017,1775956,1425096,0,5073697,15245808,,,
179539,2017,9127942,2052013,4734306,16058262,41294015,,,
179557,2017,57042769,4141993,7722353,67191134,182246164,,,
179566,2017,125215745,10671599,11455959,130043803,340527003,,,
179645,2017,2457886,0,0,11539177,28076659,,,
179715,2017,2165382,0,0,6041523,20300460,,,
180151,2017,1075684,297042,84007,1958468,6913791,,,
180160,2017,193452,6710468,51326,2377097,7523708,,,
180179,2017,19471570,2614930,259526,26645333,62541098,,,
180197,2017,6386791,4324157,845663,12717869,33860662,,,
180203,2017,169130,2931947,58015,1922154,6885915,,,
180212,2017,455816,5586124,253709,2951345,8321364,,,
180249,2017,4090823,2925250,55352,10986329,20162609,,,
180276,2017,2581954,1025305,58793,5698996,12507301,,,
180328,2017,675656,4129147,39360,657573,8174268,,,
180373,2017,1744073,1129298,200663,2480656,12397242,,,
180416,2017,17702417,6567305,1579866,19475711,68955822,,,
180461,2017,152576904,71811069,6675093,118254934,482941904,,,
180489,2017,86149616,58481103,6126343,102631472,341788995,,,
180522,2017,5794407,1953080,267685,9451134,29901552,,,
180692,2017,8353036,1200574,831863,9470671,29843364,,,
180902,2017,7233695,0,0,29852730,88105658,,,
180948,2017,10876670,0,478463,13153142,40793285,,,
181215,2017,29426579,1034198,3485472,50826794,115355257,,,
181303,2017,19066509,0,0,56268661,146692096,,,
181312,2017,3032792,0,0,10649541,34615285,,,
181394,2017,85265986,9865658,5597607,115464688,271684540,,,
181419,2017,456555,2822168,0,1589952,3706623,,,
181428,2017,53176696,79936596,31936072,179402587,682015169,,,
181464,2017,222881714,132883620,8424392,274920802,1135143851,,,
